date,district,base_rate_per_kwh,daily_cost
2022-09-01,District A,0.14017619217274646,6.28
2022-09-01,District B,0.19647350399696356,7.6
2022-09-01,District C,0.19386396066159436,11.05
2022-09-01,District D,0.15658532879142562,5.68
2022-09-01,District E,0.18769550929234988,3.7
2022-09-02,District A,0.1561858782107437,5.95
2022-09-02,District B,0.15395112144580084,10.92
2022-09-02,District C,0.13254103580794357,8.09
2022-09-02,District D,0.15411248451935783,5.02
2022-09-02,District E,0.16299335508798457,4.14
2022-09-03,District A,0.12180034619429492,5.97
2022-09-03,District B,0.1555290404140325,7.09
2022-09-03,District C,0.18250849747161602,8.83
2022-09-03,District D,0.1744036845099416,8.11
2022-09-03,District E,0.1708125591091148,4.37
2022-09-04,District A,0.1927644342749762,8.06
2022-09-04,District B,0.1214425607860184,6.75
2022-09-04,District C,0.16456380689537875,8.57
2022-09-04,District D,0.18298790787277658,4.65
2022-09-04,District E,0.16330683061610138,4.74
2022-09-05,District A,0.14591164420643032,7.5
2022-09-05,District B,0.13090004520735823,7.74
2022-09-05,District C,0.1910050457452953,18.49
2022-09-05,District D,0.15766099139100825,8.69
2022-09-05,District E,0.19024921575885612,7.0
2022-09-06,District A,0.16686816979465346,7.73
2022-09-06,District B,0.17393536932920006,5.74
2022-09-06,District C,0.184340892350276,18.23
2022-09-06,District D,0.17273244356801076,9.52
2022-09-06,District E,0.151844387254315,3.8
2022-09-07,District A,0.1610906707142921,4.2
2022-09-07,District B,0.1842436419740704,8.73
2022-09-07,District C,0.14989202370983873,10.42
2022-09-07,District D,0.15104971654147978,8.34
2022-09-07,District E,0.12765520928464008,2.96
2022-09-08,District A,0.19316675481773982,8.29
2022-09-08,District B,0.12728290519563534,9.29
2022-09-08,District C,0.1718567341958845,8.01
2022-09-08,District D,0.15305555830422382,6.09
2022-09-08,District E,0.15244955122043538,5.7
2022-09-09,District A,0.17436414692581473,8.51
2022-09-09,District B,0.1253674986103903,6.97
2022-09-09,District C,0.16749646263611478,16.82
2022-09-09,District D,0.1817625428777884,7.85
2022-09-09,District E,0.18625702063092753,6.52
2022-09-10,District A,0.133642431151502,3.21
2022-09-10,District B,0.1917935240062539,8.84
2022-09-10,District C,0.17249168734779538,9.78
2022-09-10,District D,0.19054838406565464,11.15
2022-09-10,District E,0.15882245736881587,6.34
2022-09-11,District A,0.16336266760777618,7.33
2022-09-11,District B,0.1935230621622937,5.92
2022-09-11,District C,0.19199276346837374,17.28
2022-09-11,District D,0.15585286986952016,4.54
2022-09-11,District E,0.14195301053085455,4.9
2022-09-12,District A,0.15145363476514112,6.83
2022-09-12,District B,0.15102114628237998,9.14
2022-09-12,District C,0.14294934999862352,10.39
2022-09-12,District D,0.14148636834663733,5.74
2022-09-12,District E,0.18888503491837755,3.49
2022-09-13,District A,0.12558895365477293,2.93
2022-09-13,District B,0.17420889456796754,12.65
2022-09-13,District C,0.13382560411651617,13.02
2022-09-13,District D,0.14756047147152507,5.14
2022-09-13,District E,0.12492344273078694,3.5
2022-09-14,District A,0.14159789094843697,5.83
2022-09-14,District B,0.18147368568937938,6.04
2022-09-14,District C,0.19080122596378069,11.01
2022-09-14,District D,0.13772217215218935,4.7
2022-09-14,District E,0.15708382714071376,6.02
2022-09-15,District A,0.1576259238349765,7.44
2022-09-15,District B,0.18988602446077874,9.76
2022-09-15,District C,0.18102392423006444,14.19
2022-09-15,District D,0.161046177469444,6.64
2022-09-15,District E,0.17365977603774188,5.47
2022-09-16,District A,0.18778840431274935,9.2
2022-09-16,District B,0.12076311632204359,6.36
2022-09-16,District C,0.1522312024840039,12.39
2022-09-16,District D,0.1925794533821663,9.82
2022-09-16,District E,0.1792250424675161,6.24
2022-09-17,District A,0.16342730994672597,7.21
2022-09-17,District B,0.16237156216281068,8.67
2022-09-17,District C,0.14782160780835502,12.79
2022-09-17,District D,0.16164164269132117,6.77
2022-09-17,District E,0.17243065595707627,3.31
2022-09-18,District A,0.15346904307430345,3.31
2022-09-18,District B,0.17713225171137392,7.85
2022-09-18,District C,0.1888985781808309,13.36
2022-09-18,District D,0.1323747878547889,4.49
2022-09-18,District E,0.15612376182539395,2.73
2022-09-19,District A,0.1526416073028065,3.22
2022-09-19,District B,0.17499718432397826,11.64
2022-09-19,District C,0.13998939722063436,6.78
2022-09-19,District D,0.1712200731961821,6.06
2022-09-19,District E,0.19019913933851906,4.7
2022-09-20,District A,0.15345052798348982,7.18
2022-09-20,District B,0.1928812559983376,13.68
2022-09-20,District C,0.1994530991146783,19.51
2022-09-20,District D,0.12848736399583616,6.26
2022-09-20,District E,0.1386442550387887,3.51
2022-09-21,District A,0.19603038011856747,8.06
2022-09-21,District B,0.19666621491851094,7.37
2022-09-21,District C,0.12781658203094068,10.23
2022-09-21,District D,0.12119988003017093,5.61
2022-09-21,District E,0.13288800186051378,3.93
2022-09-22,District A,0.19968102267057986,4.63
2022-09-22,District B,0.13439996932885495,7.93
2022-09-22,District C,0.16020380853776184,9.87
2022-09-22,District D,0.1878734181144409,7.1
2022-09-22,District E,0.1216321288550565,3.28
2022-09-23,District A,0.16835911858067676,5.49
2022-09-23,District B,0.14216203590956994,4.83
2022-09-23,District C,0.18898679331517854,12.89
2022-09-23,District D,0.14267689194112634,8.18
2022-09-23,District E,0.17494045762255273,5.84
2022-09-24,District A,0.17393757059579176,8.07
2022-09-24,District B,0.1377194839087712,8.33
2022-09-24,District C,0.122783935989468,7.08
2022-09-24,District D,0.1527399659028318,7.26
2022-09-24,District E,0.14313545215726958,3.38
2022-09-25,District A,0.1847182199690967,5.89
2022-09-25,District B,0.18402913507642762,7.18
2022-09-25,District C,0.15656191617541004,8.06
2022-09-25,District D,0.16852097802585753,4.4
2022-09-25,District E,0.16834076127895403,4.78
2022-09-26,District A,0.1861726518742099,8.81
2022-09-26,District B,0.1540001931298558,7.61
2022-09-26,District C,0.1420357343832407,6.14
2022-09-26,District D,0.14120279345124379,5.76
2022-09-26,District E,0.16289538234257633,4.4
2022-09-27,District A,0.155931856218577,5.91
2022-09-27,District B,0.1552096616787949,7.9
2022-09-27,District C,0.12729098712717657,8.15
2022-09-27,District D,0.17748829925521564,6.25
2022-09-27,District E,0.13709893503855286,4.74
2022-09-28,District A,0.1357562904166977,6.69
2022-09-28,District B,0.15302066562219147,4.71
2022-09-28,District C,0.1382222673294241,12.22
2022-09-28,District D,0.16670866138464124,5.6
2022-09-28,District E,0.14971706714675773,3.44
2022-09-29,District A,0.1559129378074232,5.53
2022-09-29,District B,0.16297354572832232,7.61
2022-09-29,District C,0.13628284179854439,7.9
2022-09-29,District D,0.13246012982924238,7.83
2022-09-29,District E,0.1904337522298884,3.16
2022-09-30,District A,0.1546978962265137,6.36
2022-09-30,District B,0.15296748877060312,8.12
2022-09-30,District C,0.12284897202182732,7.51
2022-09-30,District D,0.15983810420699146,5.4
2022-09-30,District E,0.16433357772888002,4.77
2022-10-01,District A,0.16470726967637334,5.63
2022-10-01,District B,0.17656249354583076,12.91
2022-10-01,District C,0.13419854679928095,11.69
2022-10-01,District D,0.14017785073844952,6.11
2022-10-01,District E,0.18485843721843304,3.29
2022-10-02,District A,0.19577364934747155,5.25
2022-10-02,District B,0.13087461978938564,4.75
2022-10-02,District C,0.15981196436041745,13.89
2022-10-02,District D,0.13713410021916694,4.02
2022-10-02,District E,0.12480585346839859,3.91
2022-10-03,District A,0.14604026705009082,6.16
2022-10-03,District B,0.131495010014737,6.29
2022-10-03,District C,0.1767946458747397,10.66
2022-10-03,District D,0.16269803309371555,9.57
2022-10-03,District E,0.13150675767922487,2.42
2022-10-04,District A,0.12073932707244114,2.44
2022-10-04,District B,0.18465256392193702,9.25
2022-10-04,District C,0.1340955524931398,13.07
2022-10-04,District D,0.1684973313776613,5.51
2022-10-04,District E,0.14695375304613964,4.75
2022-10-05,District A,0.16683887506520284,4.7
2022-10-05,District B,0.14525229015858593,7.36
2022-10-05,District C,0.12695516485538033,8.38
2022-10-05,District D,0.1378360006846203,4.14
2022-10-05,District E,0.13504468531832606,2.84
2022-10-06,District A,0.1542415481951715,6.99
2022-10-06,District B,0.1726627026740926,11.34
2022-10-06,District C,0.1411044859957086,7.69
2022-10-06,District D,0.12096559482404944,3.76
2022-10-06,District E,0.16151498914118056,6.44
2022-10-07,District A,0.16846075914871778,8.74
2022-10-07,District B,0.1970296395201448,8.63
2022-10-07,District C,0.16715766424745976,13.27
2022-10-07,District D,0.15769380475025135,7.68
2022-10-07,District E,0.1658721300718163,3.58
2022-10-08,District A,0.19423205038896219,9.17
2022-10-08,District B,0.1862702516481317,13.63
2022-10-08,District C,0.14583829866910464,14.38
2022-10-08,District D,0.13898034909257098,4.14
2022-10-08,District E,0.1410106889892859,4.68
2022-10-09,District A,0.16035368317721704,6.29
2022-10-09,District B,0.17952395609828622,6.7
2022-10-09,District C,0.16025753657463698,13.83
2022-10-09,District D,0.125423711666249,3.06
2022-10-09,District E,0.17788645603519848,4.38
2022-10-10,District A,0.18447761029367632,5.2
2022-10-10,District B,0.14315982920957757,6.01
2022-10-10,District C,0.17313005914266805,16.52
2022-10-10,District D,0.15412735208435147,4.44
2022-10-10,District E,0.19112954845819544,3.34
2022-10-11,District A,0.1876180446528592,7.49
2022-10-11,District B,0.1620345598647714,6.97
2022-10-11,District C,0.17532044366508756,16.69
2022-10-11,District D,0.19066797608176833,4.88
2022-10-11,District E,0.15965736080626203,3.98
2022-10-12,District A,0.14506005923910575,6.18
2022-10-12,District B,0.1802932910327665,13.13
2022-10-12,District C,0.13760530038277535,8.45
2022-10-12,District D,0.15108249184048336,4.99
2022-10-12,District E,0.18925817896854352,4.66
2022-10-13,District A,0.1779537872215452,4.84
2022-10-13,District B,0.15230488041979995,10.86
2022-10-13,District C,0.13717956019266858,9.66
2022-10-13,District D,0.14847747126657893,3.77
2022-10-13,District E,0.14272833193819465,2.88
2022-10-14,District A,0.1340871430355083,4.01
2022-10-14,District B,0.17946663308525254,10.59
2022-10-14,District C,0.14016559094801373,11.0
2022-10-14,District D,0.1563333976134211,8.43
2022-10-14,District E,0.15086875574688874,3.88
2022-10-15,District A,0.19856619029085049,9.61
2022-10-15,District B,0.15128737953185764,7.4
2022-10-15,District C,0.1263985986237404,8.67
2022-10-15,District D,0.12718606020576673,3.99
2022-10-15,District E,0.1672602977082452,3.43
2022-10-16,District A,0.16794908413906126,7.68
2022-10-16,District B,0.15350071923861242,5.1
2022-10-16,District C,0.15454749538496237,14.9
2022-10-16,District D,0.12431460662726969,4.81
2022-10-16,District E,0.161323720831141,5.82
2022-10-17,District A,0.16037915803042813,6.86
2022-10-17,District B,0.13196394548455556,8.23
2022-10-17,District C,0.1283071508888742,12.47
2022-10-17,District D,0.12988579924795923,4.66
2022-10-17,District E,0.12808225971930068,2.27
2022-10-18,District A,0.16877665564294078,7.26
2022-10-18,District B,0.1357186121922335,6.61
2022-10-18,District C,0.14011441217499707,6.07
2022-10-18,District D,0.13388577153211517,4.3
2022-10-18,District E,0.19662682435588025,4.58
2022-10-19,District A,0.18836939705214684,3.77
2022-10-19,District B,0.13843958698812167,10.18
2022-10-19,District C,0.1462053035137701,11.67
2022-10-19,District D,0.13679142738439978,7.46
2022-10-19,District E,0.1593500767568659,3.71
2022-10-20,District A,0.12156884259794028,5.03
2022-10-20,District B,0.17370944071174366,6.64
2022-10-20,District C,0.16185265198541132,15.23
2022-10-20,District D,0.19189111426408828,11.42
2022-10-20,District E,0.13315141474627312,3.38
2022-10-21,District A,0.18432873968489055,7.7
2022-10-21,District B,0.18335688115733728,10.49
2022-10-21,District C,0.13017449513735097,6.83
2022-10-21,District D,0.1518847379315302,7.18
2022-10-21,District E,0.13361221129156134,2.39
2022-10-22,District A,0.1403776400366039,5.33
2022-10-22,District B,0.14105969398644355,8.76
2022-10-22,District C,0.1644989115220618,7.6
2022-10-22,District D,0.15291287454083724,6.47
2022-10-22,District E,0.19581862432050445,7.52
2022-10-23,District A,0.1301096113557604,5.32
2022-10-23,District B,0.19789537078801592,10.05
2022-10-23,District C,0.1384510912171411,11.31
2022-10-23,District D,0.18182991491054826,10.0
2022-10-23,District E,0.14711759409382572,5.21
2022-10-24,District A,0.1314465116333851,4.19
2022-10-24,District B,0.1886311348196992,14.66
2022-10-24,District C,0.14470887193891707,12.47
2022-10-24,District D,0.17270843233814737,8.01
2022-10-24,District E,0.16531549480693014,4.84
2022-10-25,District A,0.15774050475126994,3.93
2022-10-25,District B,0.15966555781188313,10.06
2022-10-25,District C,0.17857903312738302,7.41
2022-10-25,District D,0.12702183312987525,3.1
2022-10-25,District E,0.17345445295663242,6.82
2022-10-26,District A,0.19166496811188632,5.17
2022-10-26,District B,0.12462305576158914,8.32
2022-10-26,District C,0.13125226713869334,12.86
2022-10-26,District D,0.1773305549361625,7.48
2022-10-26,District E,0.1549825318595694,5.69
2022-10-27,District A,0.15228388966509507,6.7
2022-10-27,District B,0.13095733076353885,6.26
2022-10-27,District C,0.16054160325742306,14.75
2022-10-27,District D,0.13012362489571017,4.58
2022-10-27,District E,0.15812963650484324,5.83
2022-10-28,District A,0.18108922391693255,8.35
2022-10-28,District B,0.14066114863097307,8.58
2022-10-28,District C,0.1584628934543782,14.97
2022-10-28,District D,0.19936127755174687,5.12
2022-10-28,District E,0.17493203386832298,3.17
2022-10-29,District A,0.1873085417044159,5.36
2022-10-29,District B,0.15318780852484365,7.03
2022-10-29,District C,0.18142887385006842,10.89
2022-10-29,District D,0.12324073383530575,4.76
2022-10-29,District E,0.1298328946033796,4.52
2022-10-30,District A,0.13624564743360496,4.5
2022-10-30,District B,0.15215615396921756,6.85
2022-10-30,District C,0.18765959026606105,11.71
2022-10-30,District D,0.14770128406303445,6.96
2022-10-30,District E,0.17236969548123704,5.38
2022-10-31,District A,0.17674514358427867,6.04
2022-10-31,District B,0.16689458832706733,6.06
2022-10-31,District C,0.1485793574536109,8.83
2022-10-31,District D,0.16616426733708356,10.35
2022-10-31,District E,0.1473812474231797,4.41
2022-11-01,District A,0.12670989908416097,6.22
2022-11-01,District B,0.19942431825488116,9.61
2022-11-01,District C,0.13017459629060088,10.71
2022-11-01,District D,0.12578787070688457,4.59
2022-11-01,District E,0.1902824599365725,4.24
2022-11-02,District A,0.1441467728714316,4.97
2022-11-02,District B,0.17202375792588062,7.38
2022-11-02,District C,0.14632045837297863,14.35
2022-11-02,District D,0.1513163416635577,4.06
2022-11-02,District E,0.14096903776134373,5.47
2022-11-03,District A,0.1474435204634408,3.36
2022-11-03,District B,0.15285603204692344,8.88
2022-11-03,District C,0.17763328552738744,9.95
2022-11-03,District D,0.16092289553878336,9.45
2022-11-03,District E,0.19548521737255817,6.29
2022-11-04,District A,0.12335043150710204,4.96
2022-11-04,District B,0.16024546581056226,7.1
2022-11-04,District C,0.16673798310653745,16.11
2022-11-04,District D,0.19361575888594193,5.65
2022-11-04,District E,0.12393268188971421,5.03
2022-11-05,District A,0.16587996679481729,7.71
2022-11-05,District B,0.18829039428223657,10.62
2022-11-05,District C,0.13935421824953892,11.26
2022-11-05,District D,0.190103387881915,4.68
2022-11-05,District E,0.12152347274194335,2.69
2022-11-06,District A,0.1785963703306984,8.7
2022-11-06,District B,0.19464905769349225,13.2
2022-11-06,District C,0.172575812931205,13.86
2022-11-06,District D,0.15512233951843585,4.3
2022-11-06,District E,0.12359048131781744,3.26
2022-11-07,District A,0.1936091050658103,8.63
2022-11-07,District B,0.15762369781532598,8.2
2022-11-07,District C,0.12231973954687583,8.49
2022-11-07,District D,0.17518568570630097,4.47
2022-11-07,District E,0.15854698028610065,5.12
2022-11-08,District A,0.12994762539539287,3.55
2022-11-08,District B,0.13714174474482077,4.68
2022-11-08,District C,0.1251592544364677,11.59
2022-11-08,District D,0.1659434831766859,4.07
2022-11-08,District E,0.16976235834016074,3.58
2022-11-09,District A,0.16045938386843556,4.4
2022-11-09,District B,0.18536817064020922,9.4
2022-11-09,District C,0.1888807057046411,14.43
2022-11-09,District D,0.16924995173465013,4.55
2022-11-09,District E,0.12102051837659444,4.37
2022-11-10,District A,0.17561837245981887,7.85
2022-11-10,District B,0.15343993735362813,8.36
2022-11-10,District C,0.16524459865811097,12.72
2022-11-10,District D,0.17192644816151076,8.7
2022-11-10,District E,0.14801892914616616,2.61
2022-11-11,District A,0.19336788041374353,9.67
2022-11-11,District B,0.1307179893399825,7.44
2022-11-11,District C,0.173720944582483,11.33
2022-11-11,District D,0.12034876639652643,6.07
2022-11-11,District E,0.19397208843241448,5.47
2022-11-12,District A,0.1290003306590473,3.55
2022-11-12,District B,0.12759073841180596,6.28
2022-11-12,District C,0.14664061064417955,11.58
2022-11-12,District D,0.14988530288312646,3.94
2022-11-12,District E,0.1371440057858303,3.15
2022-11-13,District A,0.16680973287416997,3.45
2022-11-13,District B,0.15543312784335708,8.18
2022-11-13,District C,0.12273404712328699,8.53
2022-11-13,District D,0.14557216498042405,4.05
2022-11-13,District E,0.18483463308585363,4.77
2022-11-14,District A,0.1751761227889495,5.12
2022-11-14,District B,0.17798966828639046,6.96
2022-11-14,District C,0.17584935392668188,9.44
2022-11-14,District D,0.14487784171064266,8.48
2022-11-14,District E,0.12797311376614207,4.36
2022-11-15,District A,0.14179737472264767,4.07
2022-11-15,District B,0.18654282401481276,7.69
2022-11-15,District C,0.19843766382264572,14.31
2022-11-15,District D,0.15950776117932491,5.85
2022-11-15,District E,0.12077602839384337,4.22
2022-11-16,District A,0.1312035849707383,6.22
2022-11-16,District B,0.14576644602530126,6.52
2022-11-16,District C,0.16628682788743598,11.69
2022-11-16,District D,0.12600749166442513,6.99
2022-11-16,District E,0.19546858389679053,4.96
2022-11-17,District A,0.14920669386275207,5.24
2022-11-17,District B,0.19300673743398586,13.24
2022-11-17,District C,0.18244174422056175,16.47
2022-11-17,District D,0.1804349818012465,9.18
2022-11-17,District E,0.16853756638257855,5.17
2022-11-18,District A,0.17014270536414758,7.18
2022-11-18,District B,0.17104025881729984,11.0
2022-11-18,District C,0.17029771096204657,8.41
2022-11-18,District D,0.1642982585118689,4.16
2022-11-18,District E,0.1989131214786311,7.02
2022-11-19,District A,0.17858324539405568,4.43
2022-11-19,District B,0.18215571107140172,5.63
2022-11-19,District C,0.18979702520669395,17.75
2022-11-19,District D,0.13725118101806794,5.05
2022-11-19,District E,0.12670433272760487,2.7
2022-11-20,District A,0.15863155492788789,6.06
2022-11-20,District B,0.16112645564954187,5.25
2022-11-20,District C,0.18633454239599342,10.08
2022-11-20,District D,0.15550268634258685,9.11
2022-11-20,District E,0.16566824204354502,4.87
2022-11-21,District A,0.16216567508107665,5.59
2022-11-21,District B,0.12305622270059129,7.92
2022-11-21,District C,0.16921719172775312,8.93
2022-11-21,District D,0.18624346286194018,7.6
2022-11-21,District E,0.1326000438460643,4.34
2022-11-22,District A,0.16754653871412767,3.94
2022-11-22,District B,0.16748884355571314,5.91
2022-11-22,District C,0.1331347971245087,6.47
2022-11-22,District D,0.12987708589845887,4.08
2022-11-22,District E,0.1984041554381188,7.44
2022-11-23,District A,0.151497533572243,5.33
2022-11-23,District B,0.13819373829788234,4.26
2022-11-23,District C,0.13370596355635,5.9
2022-11-23,District D,0.1734081370866588,7.66
2022-11-23,District E,0.1687556237861823,5.48
2022-11-24,District A,0.1714841698389934,3.48
2022-11-24,District B,0.12704048220091618,6.87
2022-11-24,District C,0.19148276667987496,17.1
2022-11-24,District D,0.15114131174472387,6.27
2022-11-24,District E,0.14506955251442863,5.08
2022-11-25,District A,0.15698891577981913,4.21
2022-11-25,District B,0.15120528525981025,11.07
2022-11-25,District C,0.18908616025113167,8.85
2022-11-25,District D,0.1943408780158314,10.81
2022-11-25,District E,0.1442762573159685,3.16
2022-11-26,District A,0.18911486459679638,8.76
2022-11-26,District B,0.18252185036264537,9.93
2022-11-26,District C,0.19446461378758095,8.56
2022-11-26,District D,0.139660024974871,3.73
2022-11-26,District E,0.16615673200967834,5.87
2022-11-27,District A,0.14196356677923558,7.08
2022-11-27,District B,0.18592755923874993,8.27
2022-11-27,District C,0.12042593524568514,7.35
2022-11-27,District D,0.16518553303091169,4.38
2022-11-27,District E,0.14713627450175343,3.99
2022-11-28,District A,0.14581469656622562,6.08
2022-11-28,District B,0.17159250590919337,5.47
2022-11-28,District C,0.1881187559451195,15.75
2022-11-28,District D,0.1687356313114661,4.29
2022-11-28,District E,0.1882538382917378,6.83
2022-11-29,District A,0.1411677689504824,3.11
2022-11-29,District B,0.16156014838119848,9.1
2022-11-29,District C,0.15604292312536608,13.28
2022-11-29,District D,0.12093159196024769,5.15
2022-11-29,District E,0.1645449714512592,5.28
2022-11-30,District A,0.172921945931694,7.31
2022-11-30,District B,0.1673531523535256,6.49
2022-11-30,District C,0.17890239190267374,15.21
2022-11-30,District D,0.16570716227624618,8.5
2022-11-30,District E,0.12534002038806055,3.97
2022-12-01,District A,0.12931564192677691,4.84
2022-12-01,District B,0.1677179662035162,6.21
2022-12-01,District C,0.14199833535789122,11.79
2022-12-01,District D,0.12637161032278127,3.96
2022-12-01,District E,0.15436821947588375,3.37
2022-12-02,District A,0.16434580784669245,5.65
2022-12-02,District B,0.14629967906796854,8.12
2022-12-02,District C,0.17763469617806224,8.31
2022-12-02,District D,0.17150164864809958,6.81
2022-12-02,District E,0.14662546888733374,4.9
2022-12-03,District A,0.18038980231268487,5.09
2022-12-03,District B,0.17189560340264284,7.2
2022-12-03,District C,0.17099563029743217,13.37
2022-12-03,District D,0.16427421606296544,5.54
2022-12-03,District E,0.12091117344708421,3.95
2022-12-04,District A,0.17572057467815114,6.66
2022-12-04,District B,0.15008334328873252,8.97
2022-12-04,District C,0.19540877681269248,16.94
2022-12-04,District D,0.18543878168617645,5.71
2022-12-04,District E,0.16701555756250497,5.48
2022-12-05,District A,0.14017455854554156,4.85
2022-12-05,District B,0.1362973914622133,5.97
2022-12-05,District C,0.14723078701420395,14.34
2022-12-05,District D,0.15812543548640148,7.32
2022-12-05,District E,0.14368524080311576,4.83
2022-12-06,District A,0.1611943596313986,7.56
2022-12-06,District B,0.13322963404105487,5.94
2022-12-06,District C,0.19821702502604,19.78
2022-12-06,District D,0.1286339643971995,7.0
2022-12-06,District E,0.19455553117234978,5.8
2022-12-07,District A,0.1930862409122156,4.4
2022-12-07,District B,0.16202883854555983,7.24
2022-12-07,District C,0.17799282174688674,15.73
2022-12-07,District D,0.15488386383780703,9.28
2022-12-07,District E,0.17040276620339506,2.9
2022-12-08,District A,0.1472460749936895,3.52
2022-12-08,District B,0.14409272158283562,6.66
2022-12-08,District C,0.1662583828935611,12.3
2022-12-08,District D,0.15985037393471843,7.61
2022-12-08,District E,0.1663629095319985,2.71
2022-12-09,District A,0.14293284650296184,5.8
2022-12-09,District B,0.1493566265453596,4.97
2022-12-09,District C,0.12671183685031273,10.26
2022-12-09,District D,0.12418210978177645,6.06
2022-12-09,District E,0.1402765703738413,4.43
2022-12-10,District A,0.12593974874644365,6.26
2022-12-10,District B,0.12830197669077925,6.4
2022-12-10,District C,0.185034272431515,11.73
2022-12-10,District D,0.12310989576133514,5.6
2022-12-10,District E,0.17271542351477942,6.62
2022-12-11,District A,0.14180461990523205,5.08
2022-12-11,District B,0.18972365445665013,14.19
2022-12-11,District C,0.15879938276619998,12.55
2022-12-11,District D,0.14444611674622607,7.18
2022-12-11,District E,0.16141111485515477,2.79
2022-12-12,District A,0.1505566415236215,6.37
2022-12-12,District B,0.16514408517358642,8.11
2022-12-12,District C,0.12916262946610785,6.78
2022-12-12,District D,0.1997592402250041,10.25
2022-12-12,District E,0.15404447021573742,5.1
2022-12-13,District A,0.1478584511765895,3.65
2022-12-13,District B,0.1768167878653012,10.08
2022-12-13,District C,0.1491119525196266,12.27
2022-12-13,District D,0.1866619444023006,8.96
2022-12-13,District E,0.15634165794883403,3.14
2022-12-14,District A,0.1775646730612348,7.71
2022-12-14,District B,0.12859625731535093,7.91
2022-12-14,District C,0.18768953484440895,16.55
2022-12-14,District D,0.1788574389422488,7.74
2022-12-14,District E,0.13693734227695725,3.51
2022-12-15,District A,0.13162288077966294,4.9
2022-12-15,District B,0.14530338789804995,10.39
2022-12-15,District C,0.19808564688255237,14.98
2022-12-15,District D,0.14054652596536468,3.64
2022-12-15,District E,0.15649017671573068,4.1
2022-12-16,District A,0.1224016180573869,4.91
2022-12-16,District B,0.1517782023652986,11.11
2022-12-16,District C,0.16570560123464823,9.16
2022-12-16,District D,0.19624996900063724,11.52
2022-12-16,District E,0.16133888359520515,5.71
2022-12-17,District A,0.18552858609421502,8.18
2022-12-17,District B,0.16377021140551204,5.14
2022-12-17,District C,0.12326280107484144,9.54
2022-12-17,District D,0.14520066201518192,5.91
2022-12-17,District E,0.16604396062648827,2.91
2022-12-18,District A,0.19604751727448996,4.31
2022-12-18,District B,0.18873042878009866,12.61
2022-12-18,District C,0.1382684491343078,13.32
2022-12-18,District D,0.13760878640153307,5.22
2022-12-18,District E,0.13609383736911207,2.87
2022-12-19,District A,0.19379991170420025,6.94
2022-12-19,District B,0.18821329224813765,6.83
2022-12-19,District C,0.1819906745802359,9.34
2022-12-19,District D,0.1514188091379382,8.16
2022-12-19,District E,0.16035045634390135,4.47
2022-12-20,District A,0.15714653958361224,6.9
2022-12-20,District B,0.1402718486047498,6.1
2022-12-20,District C,0.16040224369190137,7.67
2022-12-20,District D,0.12243972382822035,4.51
2022-12-20,District E,0.13054482987979674,2.28
2022-12-21,District A,0.19092716769351573,8.46
2022-12-21,District B,0.18013438136251386,8.18
2022-12-21,District C,0.15382947272472697,7.58
2022-12-21,District D,0.1613720289827102,6.68
2022-12-21,District E,0.1495999108767982,4.41
2022-12-22,District A,0.1792623893728538,4.32
2022-12-22,District B,0.1827349743385664,9.63
2022-12-22,District C,0.18106281521625273,14.01
2022-12-22,District D,0.17780893798675598,7.4
2022-12-22,District E,0.13636034709542366,3.68
2022-12-23,District A,0.1470375983392383,6.9
2022-12-23,District B,0.157587634798694,8.08
2022-12-23,District C,0.14646343931421246,12.84
2022-12-23,District D,0.18039521601266634,9.09
2022-12-23,District E,0.14634828193999638,5.63
2022-12-24,District A,0.13105856694282697,4.73
2022-12-24,District B,0.15192323616386433,11.32
2022-12-24,District C,0.19839315462259044,12.36
2022-12-24,District D,0.13807051303468607,5.74
2022-12-24,District E,0.16897269271545834,4.7
2022-12-25,District A,0.1546378439871765,6.97
2022-12-25,District B,0.12568196541194612,8.63
2022-12-25,District C,0.15903012847984477,9.49
2022-12-25,District D,0.176173146291865,9.06
2022-12-25,District E,0.1610575980662255,3.33
2022-12-26,District A,0.1897684850997265,5.03
2022-12-26,District B,0.14311496133260662,8.43
2022-12-26,District C,0.12689993370431718,10.48
2022-12-26,District D,0.19492524893264052,8.99
2022-12-26,District E,0.1502557079622575,5.03
2022-12-27,District A,0.16611244411629067,6.16
2022-12-27,District B,0.18336025009041568,7.79
2022-12-27,District C,0.14594509311004644,7.44
2022-12-27,District D,0.1772931630542089,6.08
2022-12-27,District E,0.13083350798542623,5.14
2022-12-28,District A,0.1433034997764404,3.48
2022-12-28,District B,0.13157685089092158,8.67
2022-12-28,District C,0.18489844467210864,8.36
2022-12-28,District D,0.13781193881814283,7.5
2022-12-28,District E,0.17739228443241684,3.58
2022-12-29,District A,0.19546387177965222,5.2
2022-12-29,District B,0.16222177672551016,11.24
2022-12-29,District C,0.16320233538085502,9.11
2022-12-29,District D,0.15688268544782497,8.68
2022-12-29,District E,0.14607121147149144,4.54
2022-12-30,District A,0.15805240247399338,4.08
2022-12-30,District B,0.16822460258134075,8.09
2022-12-30,District C,0.19887932577365275,14.44
2022-12-30,District D,0.19502116474545794,5.21
2022-12-30,District E,0.18897223666344976,4.16
2022-12-31,District A,0.1911304428563887,9.04
2022-12-31,District B,0.15742793466336344,8.03
2022-12-31,District C,0.1725955461741972,8.51
